"Date","Room","PARsum","PARmax","Tair","RH","VPD","PARsum_mol"
2016-02-15,6,28293.2064222222,1661.85555555556,36.4819722222222,67.519375,2.04891241080419,101.85554312
2016-02-16,1,26302.9045111111,1734.88888888889,18.2692986111111,69.7297083333333,0.691080360369573,94.69045624
2016-02-16,2,26302.9045111111,1734.88888888889,22.3228472222222,72.7289097222222,0.823842064612487,94.69045624
2016-02-16,3,26302.9045111111,1734.88888888889,26.4440208333333,65.4210277777778,1.29356478541923,94.69045624
2016-02-16,4,26302.9045111111,1734.88888888889,29.5221388888889,66.3748958333333,1.44619217366734,94.69045624
2016-02-16,5,26302.9045111111,1734.88888888889,32.7348472222222,78.9076666666667,1.09310896386224,94.69045624
2016-02-16,6,26302.9045111111,1734.88888888889,36.2239444444444,69.6630694444444,1.87428934387638,94.69045624
2016-02-17,1,24275.9909444444,1478.35555555556,18.2359236111111,69.1472986111111,0.699960376247172,87.3935674
2016-02-17,2,24275.9909444444,1478.35555555556,22.7676805555556,66.4717708333333,1.03754481621351,87.3935674
2016-02-17,3,24275.9909444444,1478.35555555556,26.2319305555556,61.8541875,1.36969139974125,87.3935674
2016-02-17,4,24275.9909444444,1478.35555555556,29.4468888888889,66.5206041666667,1.42648565200638,87.3935674
2016-02-17,5,24275.9909444444,1478.35555555556,32.7817847222222,78.5540833333333,1.10897391523288,87.3935674
2016-02-17,6,24275.9909444444,1478.35555555556,35.9993680555556,69.5163888888889,1.85580243951997,87.3935674
2016-02-18,1,26306.9224111111,1526.55222222222,18.3692708333333,68.3171597222222,0.73234169407088,94.70492068
2016-02-18,2,26306.9224111111,1526.55222222222,22.5415069444444,70.8018819444444,0.873237598310118,94.70492068
2016-02-18,3,26306.9224111111,1526.55222222222,26.3504236111111,63.6614375,1.32052092686995,94.70492068
2016-02-18,4,26306.9224111111,1526.55222222222,29.4067361111111,66.5826527777778,1.42901451563296,94.70492068
2016-02-18,5,26306.9224111111,1526.55222222222,32.8352222222222,78.4620763888889,1.11620449119777,94.70492068
2016-02-18,6,26306.9224111111,1526.55222222222,36.0093402777778,69.3334027777778,1.87193909350587,94.70492068
2016-02-19,1,27582.3668222222,1517.34222222222,18.5607291666667,65.7377777777778,0.804035406045549,99.29652056
2016-02-19,2,27582.3668222222,1517.34222222222,22.5104513888889,72.1115833333333,0.83793428566909,99.29652056
2016-02-19,3,27582.3668222222,1517.34222222222,26.8424513888889,66.8257361111111,1.27356420293449,99.29652056
2016-02-19,4,27582.3668222222,1517.34222222222,29.5860208333333,67.5306666666667,1.41188860074301,99.29652056
2016-02-19,5,27582.3668222222,1517.34222222222,32.9271875,78.3306805555556,1.1347887560839,99.29652056
2016-02-19,6,27582.3668222222,1517.34222222222,36.4103888888889,69.1698125,1.92849573576851,99.29652056
2016-02-20,1,12202.2030777778,729.574444444444,18.2927361111111,72.5598888888889,0.604464285674371,43.92793108
2016-02-20,2,12202.2030777778,729.574444444444,22.1799097222222,79.1887222222222,0.590922459304461,43.92793108
2016-02-20,3,12202.2030777778,729.574444444444,26.5434930555556,70.711125,1.09390663329896,43.92793108
2016-02-20,4,12202.2030777778,729.574444444444,29.2194236111111,67.3331319444444,1.37700163140341,43.92793108
2016-02-20,5,12202.2030777778,729.574444444444,32.4280277777778,79.3712708333333,1.04432382921952,43.92793108
2016-02-20,6,12202.2030777778,729.574444444444,35.677125,66.4329652777778,1.980519787858,43.92793108
2016-02-21,1,20123.4499888889,1628.75222222222,18.3501736111111,70.7415625,0.660611509589891,72.44441996
2016-02-21,2,20123.4499888889,1628.75222222222,22.2436736111111,77.7048333333333,0.649529709706931,72.44441996
2016-02-21,3,20123.4499888889,1628.75222222222,26.4943611111111,72.1729027777778,1.03675073144951,72.44441996
